target,filename,cls,decl_max,decl_over_size,decl_exceeds,decl_gt16,decl_gt31,decl_trunc16_zero,unbalanced,unbalanced_abs,max_depth,unclosed_quote,dangling_escape,quote_count,escape_count,open_comment,ends_in_escape,ends_in_quote,size,printable,digits,nulls,max_run,max_token,entropy,high_bytes
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+16da6ec6__48d45ee63ce23455.png,WRITE,4294312964,1000000.0,83,43,16,1,0,0,0,0,0,0,0,0,0,0,26,0.15384615384615385,0.0,4,5,23,3.0113571427221064,0.3076923076923077
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+16db6ec6__793b98fdb7914a0b.png,WRITE,4294967295,1000000.0,249,127,51,1,0,0,0,0,0,0,0,0,0,0,72,0.09722222222222222,0.0,5,10,29,3.25593706351008,0.375
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+16e36ec6__2388efebbadefb84.png,WRITE,4193908995,1000000.0,246,125,33,3,0,0,0,0,0,0,0,0,0,0,119,0.21008403361344538,0.008403361344537815,12,9,70,4.3115352849722814,0.2605042016806723
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+16ea6ec6__59d37549d580c048.png,WRITE,4193909008,1000000.0,139,73,13,7,0,0,0,0,0,0,0,0,0,0,44,0.045454545454545456,0.0,10,5,23,3.2378723922315147,0.20454545454545456
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1714b84c__ce8c85afcd9749d1.png,WRITE,4294967295,1000000.0,233,117,16,5,0,0,0,0,0,0,0,0,0,0,80,0.6375,0.1375,10,6,31,4.496762239033052,0.175
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1716bb12__964bec0456dc24d5.png,WRITE,3875667990,1000000.0,108,56,12,0,0,0,0,0,0,0,0,0,0,0,32,0.5625,0.0,2,4,17,4.015319531114783,0.1875
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1718b851__054410e894529d71.png,WRITE,4244907780,1000000.0,107,55,20,3,0,0,0,0,0,0,0,0,0,0,33,0.09090909090909091,0.030303030303030304,6,4,18,3.3648207264729817,0.36363636363636365
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+171c5fb4__4894f0a4cfe2a64a.png,WRITE,4294967284,1000000.0,224,113,15,1,0,0,0,0,0,0,0,0,0,0,61,0.08196721311475409,0.0,4,15,49,3.2069302235339934,0.13114754098360656
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+171cbe72__d139aa7b7b870c97.png,DoS,4284571905,1000000.0,54,28,10,0,0,0,0,0,0,0,0,0,0,0,18,0.2777777777777778,0.0,3,2,18,3.266332639970623,0.2777777777777778
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+171d9939__e2544e73dea7018c.png,WRITE,4294967295,1000000.0,173,85,44,13,0,0,0,0,0,0,0,0,0,0,108,0.26851851851851855,0.0,31,16,37,4.169650710975876,0.28703703703703703
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+17237d33__6df993dd793abb5e.png,WRITE,4294967295,1000000.0,54,28,19,0,0,0,0,0,0,0,0,0,0,0,18,0.1111111111111111,0.0,3,8,18,2.4613201402110083,0.5555555555555556
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+17237e7b__66d1b57a8ccafbcc.png,DoS,4284571905,1000000.0,54,28,8,0,0,0,0,0,0,0,0,0,0,0,18,0.2777777777777778,0.0,3,2,18,3.086048612313038,0.2222222222222222
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1723b7b2__2e3d222eb33b6a0a.png,WRITE,4282384385,1000000.0,118,60,6,4,0,0,0,0,0,0,0,0,0,0,38,0.3684210526315789,0.0,9,5,12,3.0323297952217985,0.07894736842105263
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1725ab9e__41b90c90182afa78.png,WRITE,4290118528,1000000.0,169,89,19,3,0,0,0,0,0,0,0,0,0,0,50,0.26,0.02,10,8,30,3.538688570451097,0.22
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1725ae87__fc018c2c50a14cb5.png,WRITE,4278198524,1000000.0,86,45,6,1,-1,1,0,0,0,0,0,0,0,0,27,0.25925925925925924,0.0,5,3,4,3.704349428956051,0.1111111111111111
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1725b21e__9b57521b4e5f904a.png,WRITE,4278256697,1000000.0,115,63,4,5,0,0,0,0,0,0,0,0,0,0,38,0.07894736842105263,0.07894736842105263,11,3,16,2.310630918329178,0.05263157894736842
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1725b853__99b29c1b4a36b28e.png,WRITE,4194767113,1000000.0,212,107,17,21,0,0,0,0,0,0,0,0,0,0,111,0.08108108108108109,0.0,27,6,68,4.036980082547149,0.21621621621621623
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1725bdf9__23be7adbfc33ed83.png,WRITE,4047241572,1000000.0,170,88,8,2,0,0,0,0,0,0,0,0,0,0,49,0.3469387755102041,0.0,9,4,8,2.937207486699305,0.08163265306122448
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+17266f77__446ee38930c1308c.png,DoS,1667457891,1000000.0,73,37,0,1,0,0,0,0,0,0,0,0,0,0,23,0.6086956521739131,0.0,2,12,22,2.061423239400896,0.0
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1726f489__78183ae0277ce0d1.png,WRITE,4294967262,1000000.0,219,112,21,4,1,1,1,0,0,0,0,0,0,0,62,0.3064516129032258,0.0,8,8,30,3.999724183133106,0.1774193548387097
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1727ab3c__3d4e7190549397fd.png,WRITE,4294318080,1000000.0,177,87,32,19,0,0,0,0,0,0,0,0,0,0,72,0.08333333333333333,0.0,30,9,33,3.2584667563052827,0.25
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1727ac08__80c330cebdd4ee55.png,WRITE,4281479730,1000000.0,134,68,10,7,0,0,0,0,0,0,0,0,0,0,41,0.3170731707317073,0.24390243902439024,10,10,16,3.35881208017725,0.12195121951219512
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1727ae27__54a55f74920dd4ba.png,WRITE,3925934343,1000000.0,148,75,4,3,0,0,0,0,0,0,0,0,0,0,43,0.06976744186046512,0.0,6,6,40,2.528888442517197,0.046511627906976744
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1727aee9__02c5fbfec224782b.png,WRITE,4288724225,1000000.0,163,83,17,5,0,0,0,0,0,0,0,0,0,0,50,0.36,0.02,9,5,11,4.4777809392987615,0.2
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1727b19b__b7d772b472bc1292.png,WRITE,4281479730,1000000.0,171,88,20,5,0,0,0,0,0,0,0,0,0,0,50,0.26,0.2,10,10,16,3.6546939516467023,0.24
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1727e919__ffd328178fa8bed5.png,WRITE,4244907777,1000000.0,239,120,18,6,-11,11,0,0,0,0,0,0,0,0,80,0.2375,0.025,8,8,29,3.94919851741401,0.1375
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1728ada4__ce3f121efd6b47f9.png,WRITE,4043506689,1000000.0,82,41,4,5,0,0,0,0,0,0,0,0,0,0,27,0.2962962962962963,0.2222222222222222,8,3,13,3.2915625020032113,0.07407407407407407
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1728af5c__85b28b79586bef12.png,WRITE,4211343364,1000000.0,83,42,2,4,0,0,0,0,0,0,0,0,0,0,27,0.4074074074074074,0.0,5,4,19,2.9174934105176606,0.037037037037037035
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1728b412__362737a07b73bbec.png,WRITE,4294940824,1000000.0,241,121,79,5,0,0,0,0,0,0,0,0,0,0,130,0.14615384615384616,0.0,8,16,52,4.137709267571696,0.6461538461538462
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1728b80f__78cd85f872ca2f2f.png,WRITE,4294874260,1000000.0,242,119,38,9,0,0,0,0,0,0,0,0,0,0,75,0.04,0.0,13,8,53,3.372429032137771,0.25333333333333335
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1728bafb__273b0e2d916db581.png,WRITE,4286513153,1000000.0,106,55,7,3,0,0,0,0,0,0,0,0,0,0,33,0.030303030303030304,0.0,8,5,30,2.9350110746785503,0.18181818181818182
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1729abbb__1bda00213213c2d8.png,WRITE,4294967295,1000000.0,216,109,44,13,0,0,0,0,0,0,0,0,0,0,80,0.225,0.0,20,10,33,3.6797630991762142,0.325
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1729b41c__e78813187b106b6d.png,WRITE,4286648320,1000000.0,56,30,9,0,0,0,0,0,0,0,0,0,0,0,19,0.21052631578947367,0.0,3,2,19,3.3660913291191923,0.2631578947368421
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1729b461__b5ef5aac1056ca96.png,WRITE,4290118528,1000000.0,137,73,13,7,0,0,0,0,0,0,0,0,0,0,44,0.11363636363636363,0.022727272727272728,15,3,19,3.144329712660756,0.1590909090909091
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1729f431__3326f4958346b822.png,DoS,4294967295,1000000.0,233,120,48,6,4,4,4,0,0,0,0,0,0,0,99,0.1717171717171717,0.0,20,7,20,4.11900980629411,0.3838383838383838
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172aab9b__67cb84efb859c9fa.png,WRITE,4288724225,1000000.0,121,61,10,5,0,0,0,0,0,0,0,0,0,0,39,0.46153846153846156,0.0,8,12,16,3.3105419622300976,0.1282051282051282
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172aae8d__e15875502d8c986d.png,WRITE,4294928745,1000000.0,78,39,5,5,0,0,0,0,0,0,0,0,0,0,26,0.11538461538461539,0.0,6,4,18,2.8441065448145384,0.15384615384615385
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172aaea7__21e937cd79f94576.png,WRITE,1099511627776,1000000.0,217,112,19,7,0,0,0,0,0,0,0,0,0,0,174,0.23563218390804597,0.08045977011494253,62,28,41,4.043929153100727,0.1724137931034483
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172abafb__18e0f765ec991bd7.png,WRITE,4290118528,1000000.0,169,89,27,3,0,0,0,0,0,0,0,0,0,0,50,0.14,0.02,10,3,17,3.644889451733241,0.3
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172b0279__1ec1d13c2d1d6b04.png,WRITE,4288724225,1000000.0,230,118,8,9,0,0,0,0,0,0,0,0,0,0,97,0.28865979381443296,0.1134020618556701,15,6,25,4.407168442636141,0.15463917525773196
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172bac99__64221f28144484c2.png,WRITE,4294574336,1000000.0,238,121,40,5,0,0,0,0,0,0,0,0,0,0,94,0.32978723404255317,0.010638297872340425,18,10,54,4.55952170336895,0.2765957446808511
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172bb3ff__1ea4bb0f6d935f85.png,WRITE,4278209098,1000000.0,213,109,10,9,0,0,0,0,0,0,0,0,0,0,63,0.4444444444444444,0.015873015873015872,13,3,27,4.300843553021168,0.1111111111111111
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172bb56a__359d6483b6bb8c10.png,WRITE,4278255833,1000000.0,79,40,17,4,0,0,0,0,0,0,0,0,0,0,26,0.0,0.0,5,3,26,3.1134733747241676,0.4230769230769231
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172bb7df__8740781ff445e0f8.png,WRITE,4292335405,1000000.0,220,114,35,14,0,0,0,1,0,1,0,0,0,0,230,0.6608695652173913,0.004347826086956522,26,16,35,5.244484515302967,0.10434782608695652
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172bb7f6__d45988816c0f5ede.png,WRITE,4294901760,1000000.0,215,107,37,19,0,0,0,0,0,0,0,0,0,0,137,0.26277372262773724,0.021897810218978103,45,10,40,4.266863649179895,0.20437956204379562
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172bb851__e2135d90b2a1c9f5.png,WRITE,4288724225,1000000.0,219,115,30,13,0,0,0,0,0,0,0,0,0,0,68,0.11764705882352941,0.0,21,3,23,3.7737532852480626,0.25
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172bb880__a1ed1f42cbd8e091.png,WRITE,4288724225,1000000.0,159,81,14,5,0,0,0,0,0,0,0,0,0,0,49,0.3469387755102041,0.02040816326530612,9,5,11,4.521875660000214,0.1836734693877551
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172bba02__4cd1037b70934bbe.png,WRITE,4294310912,1000000.0,225,113,28,15,-1,1,0,0,0,0,0,0,0,0,86,0.313953488372093,0.011627906976744186,19,6,20,4.158299109377303,0.19767441860465115
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172bbc3e__55fc7759b308abe9.png,WRITE,4287759364,1000000.0,141,77,17,1,0,0,0,0,0,0,0,0,0,0,43,0.09302325581395349,0.046511627906976744,9,3,33,3.267015095993226,0.20930232558139536
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172bc673__baab5538e8eb5816.png,WRITE,4288724225,1000000.0,163,83,15,5,0,0,0,0,0,0,0,0,0,0,49,0.3673469387755102,0.02040816326530612,8,4,11,4.410229231693701,0.1836734693877551
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172cab40__9633c8241bd7560e.png,WRITE,4290118633,1000000.0,116,61,15,3,0,0,0,0,0,0,0,0,0,0,36,0.1111111111111111,0.027777777777777776,8,3,16,3.4120302093549713,0.25
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172cab56__693a173aaa40920a.png,WRITE,4288724226,1000000.0,63,31,12,5,0,0,0,0,0,0,0,0,0,0,24,0.25,0.0,8,5,11,3.5016291673878226,0.25
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172cb057__f6048ccad1db546a.png,WRITE,4294115329,1000000.0,112,58,7,0,0,0,0,0,0,0,0,0,0,0,33,0.36363636363636365,0.0,4,4,11,3.0134986645507604,0.12121212121212122
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172cb894__3265d7eec93cd73c.png,WRITE,4282384385,1000000.0,93,48,8,0,0,0,0,0,0,0,0,0,0,0,28,0.2857142857142857,0.0,5,4,8,2.920607728367946,0.14285714285714285
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172cbafe__ebbef263465d9560.png,WRITE,4294913587,1000000.0,149,75,19,27,0,0,0,0,0,0,0,0,0,0,153,0.22875816993464052,0.026143790849673203,63,16,41,3.721347926651023,0.2549019607843137
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172cbca1__d72d37f469e40f58.png,WRITE,4290182148,1000000.0,142,73,16,5,0,0,0,0,0,0,0,0,0,0,43,0.09302325581395349,0.0,9,3,15,3.2181810152929966,0.20930232558139536
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172cebc6__a26206f3d5735900.png,WRITE,4294443052,1000000.0,244,124,36,2,0,0,0,0,0,0,0,0,0,0,67,0.1044776119402985,0.014925373134328358,6,6,18,3.1617226848418616,0.26865671641791045
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172daa8c__d6639ce7a3f083bb.png,WRITE,4244907780,1000000.0,84,45,5,5,0,0,0,0,0,0,0,0,0,0,31,0.0967741935483871,0.03225806451612903,11,5,21,2.6529717839302767,0.0967741935483871
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172dabb7__4dfd06bfbd369dc7.png,WRITE,4294836481,1000000.0,51,26,6,4,0,0,0,0,0,0,0,0,0,0,19,0.0,0.0,5,3,19,2.715326698771809,0.2631578947368421
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172db7de__b1e6bf2edb27888f.png,WRITE,4293787905,1000000.0,98,50,12,4,0,0,0,0,0,0,0,0,0,0,31,0.22580645161290322,0.0,6,4,14,3.533580180796302,0.1935483870967742
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172db82f__37862f2f2b546d93.png,WRITE,4290118529,1000000.0,127,67,15,3,0,0,0,0,0,0,0,0,0,0,39,0.1282051282051282,0.02564102564102564,9,4,18,3.475955423213824,0.23076923076923078
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172dbd2d__f22d5379ebc39dde.png,WRITE,4278322500,1000000.0,194,97,39,19,0,0,0,0,0,0,0,0,0,0,160,0.175,0.0,41,9,35,4.25578580689817,0.34375
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172dfb0c__799406a237d1df02.png,DoS,4294901761,1000000.0,232,120,16,4,0,0,0,0,0,0,0,0,0,0,66,0.12121212121212122,0.0,9,8,39,3.271584722523005,0.15151515151515152
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172eabf1__04aaa0e70e569200.png,WRITE,4294967295,1000000.0,106,53,18,9,0,0,0,0,0,0,0,0,0,0,38,0.15789473684210525,0.0,18,6,27,2.2008826192551068,0.23684210526315788
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172fab82__70bbc948a624d0b2.png,WRITE,4198498305,1000000.0,95,48,4,6,0,0,0,0,0,0,0,0,0,0,33,0.30303030303030304,0.0,9,5,16,3.1126181811204403,0.06060606060606061
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172fbe45__5dc3e2c1b4b3f800.png,WRITE,4294898178,1000000.0,155,77,28,21,-1,1,0,0,0,0,0,0,0,0,62,0.04838709677419355,0.0,31,11,28,2.8461398410198284,0.24193548387096775
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+172fcb3d__0ab3467abb34c388.png,WRITE,4261478657,1000000.0,46,24,3,4,0,0,0,0,0,0,0,0,0,0,18,0.0,0.0,5,3,18,2.4331958387289765,0.16666666666666666
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+17307765__f732e759f40e9629.png,DoS,4294967295,1000000.0,103,53,14,1,-1,1,0,0,0,0,0,0,0,0,31,0.41935483870967744,0.03225806451612903,4,8,14,3.3940502466255755,0.25806451612903225
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1730a2df__d21eadb7a63f786a.png,DoS,4294967295,1000000.0,44,22,9,4,0,0,0,0,0,0,0,0,0,0,18,0.05555555555555555,0.0,6,4,9,2.4410685859554375,0.2777777777777778
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1730acaa__2cb8f907fd1bdb74.png,WRITE,4294851151,1000000.0,190,97,29,5,0,0,0,0,0,0,0,0,0,0,57,0.2807017543859649,0.017543859649122806,10,5,15,4.5154587171506915,0.2807017543859649
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1731afc9__4b2b5865191a81fc.png,WRITE,4094165252,1000000.0,111,56,4,6,0,0,0,0,0,0,1,0,0,0,35,0.08571428571428572,0.0,7,3,14,3.194847809533152,0.05714285714285714
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1732b2ca__c8780ad40bc4dc70.png,WRITE,4294967084,1000000.0,217,105,45,21,0,0,0,0,0,0,0,0,0,0,70,0.04285714285714286,0.0,26,4,23,3.4385630432437373,0.34285714285714286
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1732c2bf__47086690fbbbe4da.png,WRITE,4261478657,1000000.0,103,52,9,2,0,0,0,0,0,0,0,0,0,0,31,0.22580645161290322,0.0,6,4,14,3.404547922731786,0.16129032258064516
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+173320a9__8f4c5d14100ee2aa.png,DoS,4294967295,1000000.0,68,35,14,3,-1,1,0,0,0,0,0,0,0,0,23,0.17391304347826086,0.0,5,6,14,3.0507661742775687,0.34782608695652173
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+17338649__b46307c33dd53364.png,DoS,4286513216,1000000.0,54,28,6,0,0,0,0,0,0,0,0,0,0,0,18,0.16666666666666666,0.0,5,1,15,3.4138338639736006,0.16666666666666666
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1733ae57__22d5228ca787ba9a.png,WRITE,4278292996,1000000.0,150,79,29,5,0,0,0,0,0,0,0,0,0,0,46,0.043478260869565216,0.0,10,7,31,2.974268840381846,0.34782608695652173
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1733c353__719f28954affd3a4.png,WRITE,4141744160,1000000.0,98,50,25,4,0,0,0,0,0,0,0,0,0,0,31,0.06451612903225806,0.0,6,10,16,2.748372426270624,0.41935483870967744
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+17340c05__23f90a9ce4470947.png,DoS,4294934528,1000000.0,53,28,12,0,0,0,0,0,0,0,0,0,0,0,18,0.1111111111111111,0.0,4,2,15,3.2390979179887864,0.3333333333333333
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+17344dad__f5b746c6da5b1e83.png,DoS,4294967231,1000000.0,54,28,21,0,0,0,0,0,0,0,0,0,0,0,18,0.05555555555555555,0.0,2,3,15,3.2390979179887864,0.6111111111111112
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1734b08b__6640fd01c4eb1815.png,WRITE,4281073664,1000000.0,166,84,15,9,0,0,0,0,0,0,0,0,0,0,50,0.22,0.14,12,6,16,4.058171939471839,0.2
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1734d1ff__2f214e571cf21e05.png,WRITE,4047241572,1000000.0,173,88,6,2,0,0,0,0,0,0,0,0,0,0,49,0.5510204081632653,0.0,6,16,21,2.8946238744183863,0.061224489795918366
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+17358024__e2a472e044ef2952.png,DoS,4194369537,1000000.0,49,24,7,4,0,0,0,0,0,0,0,0,0,0,18,0.2222222222222222,0.0,6,2,18,2.9329993066372895,0.2222222222222222
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1735972d__04b7eebbe19875b8.png,DoS,4294967271,1000000.0,71,37,14,1,-1,1,0,0,0,0,0,0,0,0,23,0.34782608695652173,0.0,3,5,7,3.2203372407945308,0.30434782608695654
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+173634f4__85a85ac6f9678809.png,WRITE,4294966861,1000000.0,53,28,10,0,0,0,0,0,0,0,0,0,0,0,18,0.2222222222222222,0.0,3,2,15,3.5724312513221195,0.2777777777777778
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+17367095__87717a098a9f6c80.png,DoS,4279828496,1000000.0,79,42,2,0,0,0,0,0,0,0,0,0,0,0,25,0.04,0.0,3,8,14,2.3524876891689535,0.04
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+17367a49__5725854c0a07937b.png,WRITE,4278846080,1000000.0,54,28,12,0,0,0,0,0,0,0,0,0,0,0,18,0.1111111111111111,0.0,2,2,9,3.1279868068776753,0.3333333333333333
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1736890b__0aaa9c39c592dfe3.png,WRITE,4141744160,1000000.0,105,54,29,4,0,0,0,0,0,0,0,0,0,0,33,0.09090909090909091,0.0,5,6,16,3.215948773066412,0.45454545454545453
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+173689e8__c2183fa39d033e21.png,DoS,4294835969,1000000.0,201,105,46,7,0,0,0,0,0,0,0,0,0,0,91,0.07692307692307693,0.0,36,7,52,3.2957275026238912,0.34065934065934067
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+17368ed1__df1dd0a329371a4b.png,WRITE,4141744160,1000000.0,105,54,25,4,0,0,0,0,0,0,0,0,0,0,33,0.12121212121212122,0.030303030303030304,5,5,16,3.0904424260944032,0.3939393939393939
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1736cbe6__3590a363efa6b460.png,WRITE,4141744160,1000000.0,105,54,29,4,0,0,0,0,0,0,0,0,0,0,33,0.09090909090909091,0.0,5,6,16,3.0694497774259077,0.45454545454545453
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1736dfac__72ccb845cd5364c4.png,WRITE,4294933504,1000000.0,54,28,12,0,0,0,0,0,0,0,0,0,0,0,18,0.16666666666666666,0.0,3,2,15,3.5724312513221195,0.3333333333333333
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1736ee51__95dbc5575321d477.png,WRITE,4294967295,1000000.0,163,81,40,11,0,0,0,0,0,0,0,0,0,0,55,0.09090909090909091,0.0,19,9,37,2.891078510907221,0.36363636363636365
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+17372c46__8dbdb5be008af65e.png,WRITE,4294926608,1000000.0,53,28,12,0,0,0,0,0,0,0,0,0,0,0,18,0.16666666666666666,0.0,4,2,15,3.1279868068776753,0.3333333333333333
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+17374d48__24eb610711c342b7.png,WRITE,4141744160,1000000.0,105,54,27,4,0,0,0,0,0,0,0,0,0,0,33,0.12121212121212122,0.0,5,7,16,3.215948773066412,0.42424242424242425
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+17377615__ca510e7cc2e09e02.png,DoS,4294901939,1000000.0,52,26,12,2,0,0,0,0,0,0,0,0,0,0,18,0.1111111111111111,0.0,5,2,15,3.080500530640267,0.3333333333333333
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1737b8fa__f315ff49a1fce1b1.png,WRITE,4280326912,1000000.0,89,45,7,5,0,0,0,0,0,0,0,0,0,0,29,0.10344827586206896,0.0,7,3,13,3.3696617034472216,0.20689655172413793
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1737cc52__eadf8dd344358102.png,WRITE,4141744160,1000000.0,105,54,27,4,0,0,0,0,0,0,0,0,0,0,33,0.12121212121212122,0.0,5,10,16,3.0088437168198467,0.42424242424242425
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+17386822__abe5875da0dacece.png,DoS,4294934527,1000000.0,125,63,16,1,0,0,0,0,0,0,0,0,0,0,36,0.08333333333333333,0.0,3,10,23,2.8292399318175785,0.2222222222222222
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1738a0ba__cd3e86e8a7bd331c.png,DoS,4264165453,1000000.0,52,26,4,2,0,0,0,0,0,0,0,0,0,0,18,0.2777777777777778,0.0,5,2,15,3.4138338639736006,0.1111111111111111
faststone,fsviewer-ACCESS_VIOLATION_WRITE_c0000005__unknown+1738aea0__e624586c3b728b04.png,WRITE,4261478657,1000000.0,226,119,16,5,0,0,0,0,0,0,0,0,0,0,66,0.12121212121212122,0.0,15,6,39,3.161786552299782,0.12121212121212122
