target,filename,cls,decl_max,decl_over_size,decl_exceeds,decl_gt16,decl_gt31,decl_trunc16_zero,unbalanced,unbalanced_abs,max_depth,unclosed_quote,dangling_escape,quote_count,escape_count,open_comment,ends_in_escape,ends_in_quote,size,printable,digits,nulls,max_run,max_token,entropy,high_bytes
frozen,dos-0001,DoS,2067407481,18131.018197604055,128,128,0,0,22805,22805,22805,0,0,45610,0,0,0,0,114026,1.0,8.769929665164086e-06,0,1,1,1.9220712180690651,0.0
frozen,dos-0002,DoS,2067407457,24227.52577549131,128,128,0,0,0,0,14222,0,0,28444,0,0,0,0,85333,1.0,1.1718795776546003e-05,0,14222,1,2.2518116509940307,0.0
frozen,dos-0003,DoS,2067407480,12040.040999120616,128,128,0,0,34342,34342,34342,0,0,68684,0,0,0,0,171711,1.0,5.8237387237858964e-06,0,1,1,1.9220265765552955,0.0
frozen,dos-0004,DoS,2067407458,14437.606204083913,128,128,0,0,28639,28639,28639,0,0,57278,0,0,0,0,143196,1.0,6.983435291488589e-06,0,1,1,1.9220443578666093,0.0
frozen,dos-0005,DoS,1527405322,68898.25080066759,192,128,0,0,11084,11084,11084,0,0,0,0,0,0,0,22169,0.5000225540168705,4.5108033740809235e-05,0,1,1,1.0006711587611492,0.0
frozen,dos-0006,DoS,1532713819,60598.34021270707,128,128,0,0,0,0,12646,0,0,0,0,0,0,0,25293,1.0,3.953663068833274e-05,0,12646,1,1.0005957821162166,0.0
frozen,dos-0007,DoS,1532713819,29875.715240824124,128,128,0,0,0,0,25651,0,0,0,0,0,0,0,51303,1.0,1.9492037502680156e-05,0,25651,1,1.0003136159006552,0.0
frozen,dos-0008,DoS,1527405322,27759.397379277758,128,128,0,0,27511,27511,27511,0,0,0,0,0,0,0,55023,0.5000090871090271,1.8174218054268214e-05,0,1,1,1.00029424838907,0.0
frozen,dos-0009,DoS,2067407482,14050.996914419313,128,128,0,0,29427,29427,29427,0,0,58854,0,0,0,0,147136,1.0,6.79643323183993e-06,0,1,1,1.9220415107257305,0.0
frozen,dos-0010,DoS,2067407457,31419.088722055894,128,128,0,0,13160,13160,13160,0,0,26320,0,0,0,0,65801,1.0,1.519733742648288e-05,0,1,1,1.9221640575303647,0.0
frozen,dos-0011,DoS,2067407457,11728.906635426003,128,128,0,0,35253,35253,35253,0,0,70506,0,0,0,0,176266,1.0,5.673243847367048e-06,0,1,1,1.9220242459178938,0.0
frozen,dos-0012,DoS,1532713819,77009.18549967342,256,128,0,0,0,0,9951,0,0,0,0,0,0,0,19903,1.0,5.024368185700648e-05,0,9951,1,1.0007397556691338,0.0
frozen,dos-0013,DoS,2067407457,24210.502699284483,128,128,0,0,0,0,14232,0,0,28464,0,0,0,0,85393,1.0,1.1710561755647419e-05,0,14232,1,2.2518115346499745,0.0
frozen,dos-0014,DoS,1532713819,27717.84760475252,128,128,0,0,0,0,27648,0,0,0,0,0,0,0,55297,1.0,1.8084163697849792e-05,0,27648,1,1.0002929199701283,0.0
frozen,dos-0015,DoS,1527405322,22798.795760877678,128,128,0,0,33497,33497,33497,0,0,0,0,0,0,0,66995,0.5000074632435256,1.4926487051272483e-05,0,1,1,1.0002459056658102,0.0
frozen,dos-0016,DoS,2067407458,18430.03367921837,128,128,0,0,22435,22435,22435,0,0,44870,0,0,0,0,112176,1.0,8.914562829838824e-06,0,1,1,1.9220733680744522,0.0
frozen,dos-0017,DoS,2067407457,13777.113687100578,128,128,0,0,0,0,25010,0,0,50020,0,0,0,0,150061,1.0,6.663956657625899e-06,0,25010,1,2.2517383646517244,0.0
frozen,dos-0018,DoS,2067407482,12704.447720471208,128,128,0,0,32546,32546,32546,0,0,65092,0,0,0,0,162731,1.0,6.145110642717122e-06,0,1,1,1.922031534871729,0.0
frozen,dos-0019,DoS,2067407480,10419.822892883964,128,128,0,0,39682,39682,39682,0,0,79364,0,0,0,0,198411,1.0,5.0400431427693025e-06,0,1,1,1.922014374860733,0.0
frozen,dos-0020,DoS,2067407482,16970.862839740275,128,128,0,0,24364,24364,24364,0,0,48728,0,0,0,0,121821,1.0,8.208765319608278e-06,0,1,1,1.9220628431192057,0.0
frozen,dos-0021,DoS,2067407457,12519.195689691715,128,128,0,0,0,0,27523,0,0,55046,0,0,0,0,165139,1.0,6.055504756598986e-06,0,27523,1,2.2517292308667947,0.0
frozen,dos-0022,DoS,2067407482,42538.37332565174,128,128,0,0,9720,9720,9720,0,0,19440,0,0,0,0,48601,1.0,2.0575708318758873e-05,0,1,1,1.9222385710191667,0.0
frozen,dos-0023,DoS,2067407480,45596.865530094175,128,128,0,0,9068,9068,9068,0,0,18136,0,0,0,0,45341,1.0,2.2055093623872433e-05,0,1,1,1.9222586848528738,0.0
frozen,dos-0024,DoS,1532713819,40969.603031194034,128,128,0,0,0,0,18705,0,0,0,0,0,0,0,37411,1.0,2.673010611852129e-05,0,18705,1,1.0004178944874065,0.0
frozen,dos-0025,DoS,2067407481,15165.730012250497,128,128,0,0,27264,27264,27264,0,0,54528,0,0,0,0,136321,1.0,7.335626939356372e-06,0,1,1,1.922049700582396,0.0
frozen,dos-0026,DoS,1532713819,55749.238678936454,128,128,0,0,0,0,13746,0,0,0,0,0,0,0,27493,1.0,3.637289491870658e-05,0,13746,1,1.0005524841058833,0.0
frozen,dos-0027,DoS,2067407457,14032.399542526691,128,128,0,0,0,0,24555,0,0,49110,0,0,0,0,147331,1.0,6.787437810101065e-06,0,24555,1,2.2517402082581923,0.0
frozen,dos-0028,DoS,2067407480,30766.823620453597,128,128,0,0,13439,13439,13439,0,0,26878,0,0,0,0,67196,1.0,1.4881838204655038e-05,0,1,1,1.9221596093219457,0.0
frozen,dos-0029,DoS,2067407457,16767.97483271828,128,128,0,0,0,0,20549,0,0,41098,0,0,0,0,123295,1.0,8.110628979277343e-06,0,20549,1,2.251759771344126,0.0
frozen,dos-0030,DoS,2067407457,12332.349824923498,128,128,0,0,0,0,27940,0,0,55880,0,0,0,0,167641,1.0,5.965127862515733e-06,0,27940,1,2.251727866853213,0.0
frozen,dos-0031,DoS,1528847136,38641.4036648553,128,128,0,0,19782,19782,19782,0,0,0,0,0,0,0,39565,1.0,2.5274864147605207e-05,0,1,1,1.0003971847326059,0.0
frozen,dos-0032,DoS,2067407457,18553.252299629366,128,128,0,0,22286,22286,22286,0,0,44572,0,0,0,0,111431,1.0,8.974163383618562e-06,0,1,1,1.9220742530623034,0.0
frozen,dos-0033,DoS,2067407457,11256.281514915581,128,128,0,0,0,0,30611,0,0,61222,0,0,0,0,183667,1.0,5.444636216631186e-06,0,30611,1,2.251719971913714,0.0
frozen,dos-0034,DoS,2067407459,27093.642164443165,128,128,0,0,15261,15261,15261,0,0,30522,0,0,0,0,76306,1.0,1.310512934762666e-05,0,1,1,1.9221343731141585,0.0
frozen,dos-0035,DoS,1528847136,28695.116950393214,128,128,0,0,26639,26639,26639,0,0,0,0,0,0,0,53279,1.0,1.87691210420616e-05,0,1,1,1.0003030079559647,0.0
frozen,dos-0036,DoS,2067407457,10923.694286665363,128,128,0,0,0,0,31543,0,0,63086,0,0,0,0,189259,1.0,5.2837645765855255e-06,0,31543,1,2.2517175175558153,0.0
frozen,dos-0037,DoS,1528847136,30630.239336445415,128,128,0,0,24956,24956,24956,0,0,0,0,0,0,0,49913,1.0,2.0034860657544126e-05,0,1,1,1.000321555678626,0.0
frozen,dos-0038,DoS,2067407459,19436.732217061843,128,128,0,0,21273,21273,21273,0,0,42546,0,0,0,0,106366,1.0,9.401500479476525e-06,0,1,1,1.922080581938716,0.0
frozen,dos-0039,DoS,2067407459,22493.5803005081,128,128,0,0,18382,18382,18382,0,0,36764,0,0,0,0,91911,1.0,1.0880090522353145e-05,0,1,1,1.9221022710905615,0.0
frozen,dos-0040,DoS,2067407457,12046.916358317843,128,128,0,0,0,0,28602,0,0,57204,0,0,0,0,171613,1.0,5.82706438323437e-06,0,28602,1,2.2517257793052674,0.0
frozen,dos-0041,DoS,1532713819,22454.384315621384,128,128,0,0,0,0,34129,0,0,0,0,0,0,0,68259,1.0,1.4650082772967668e-05,0,34129,1,1.000241747112199,0.0
frozen,dos-0042,DoS,1532713819,77133.20009058427,256,128,0,0,0,0,9935,0,0,0,0,0,0,0,19871,1.0,5.032459362890645e-05,0,9935,1,1.0007408301341536,0.0
frozen,dos-0043,DoS,1532713819,30130.606440071555,128,128,0,0,0,0,25434,0,0,0,0,0,0,0,50869,1.0,1.965833808409837e-05,0,25434,1,1.000316050639355,0.0
frozen,dos-0044,DoS,1527405322,46283.607224023515,128,128,0,0,16500,16500,16500,0,0,0,0,0,0,0,33001,0.5000151510560286,3.0302112057210386e-05,0,1,1,1.000468255365101,0.0
frozen,dos-0045,DoS,1527339785,37748.44381008873,128,128,0,0,20230,20230,20230,0,0,0,0,0,0,0,40461,0.5000123575789032,2.4715157806282595e-05,0,1,1,1.0003891876515374,0.0
frozen,dos-0046,DoS,2067407459,19564.56794200869,128,128,0,0,21134,21134,21134,0,0,42268,0,0,0,0,105671,1.0,9.463334311211212e-06,0,1,1,1.922081495348195,0.0
frozen,dos-0047,DoS,2067407458,16098.671229783291,128,128,0,0,25684,25684,25684,0,0,51368,0,0,0,0,128421,1.0,7.78688843724936e-06,0,1,1,1.9220565106678136,0.0
frozen,dos-0048,DoS,1532713819,23686.254137755182,128,128,0,0,0,0,32354,0,0,0,0,0,0,0,64709,1.0,1.545380086232209e-05,0,32354,1,1.0002538188297623,0.0
frozen,dos-0049,DoS,1528847136,19858.510345902556,128,128,0,0,38493,38493,38493,0,0,0,0,0,0,0,76987,1.0,1.2989205969839063e-05,0,1,1,1.00021659517716,0.0
frozen,dos-0050,DoS,1527405322,23703.11957044647,128,128,0,0,32219,32219,32219,0,0,0,0,0,0,0,64439,0.5000077592762148,1.5518552429429383e-05,0,1,1,1.0002547887200575,0.0
frozen,dos-0051,DoS,2067407459,11707.320639217174,128,128,0,0,35318,35318,35318,0,0,70636,0,0,0,0,176591,1.0,5.662802747591893e-06,0,1,1,1.9220240840099856,0.0
frozen,dos-0052,DoS,2067407457,19564.19763799646,128,128,0,0,0,0,17612,0,0,35224,0,0,0,0,105673,1.0,9.46315520520852e-06,0,17612,1,2.2517794451913247,0.0
frozen,dos-0053,DoS,2067407459,16246.050944552713,128,128,0,0,25451,25451,25451,0,0,50902,0,0,0,0,127256,1.0,7.858175645942039e-06,0,1,1,1.9220575829699011,0.0
frozen,dos-0054,DoS,2067407457,10166.29437103841,128,128,0,0,0,0,33893,0,0,67786,0,0,0,0,203359,1.0,4.917412064378759e-06,0,33893,1,2.251711901526179,0.0
frozen,dos-0055,DoS,2067407457,13426.554640567869,128,128,0,0,0,0,25663,0,0,51326,0,0,0,0,153979,1.0,6.494392092428188e-06,0,25663,1,2.2517358276159682,0.0
frozen,dos-0056,DoS,1532713819,37179.231510006066,128,128,0,0,0,0,20612,0,0,0,0,0,0,0,41225,1.0,2.425712553062462e-05,0,20612,1,1.000382629700816,0.0
frozen,dos-0057,DoS,1527405322,27526.272270179674,128,128,0,0,27744,27744,27744,0,0,0,0,0,0,0,55489,0.5000090107949323,1.802158986465786e-05,0,1,1,1.0002919965438934,0.0
frozen,dos-0058,DoS,1532713819,19957.99079391122,128,128,0,0,0,0,38398,0,0,0,0,0,0,0,76797,1.0,1.3021341979504408e-05,0,38398,1,1.0002170846254677,0.0
frozen,dos-0059,DoS,2067407480,29772.144410362755,128,128,0,0,13888,13888,13888,0,0,27776,0,0,0,0,69441,1.0,1.4400714275428061e-05,0,1,1,1.9221528073290228,0.0
frozen,dos-0060,DoS,1527339785,27428.208404417706,128,128,0,0,27842,27842,27842,0,0,0,0,0,0,0,55685,0.5000089790787465,1.7958157493041215e-05,0,1,1,1.0002910601279342,0.0
frozen,dos-0061,DoS,1527405322,27440.226398145987,128,128,0,0,27831,27831,27831,0,0,0,0,0,0,0,55663,0.5000089826275982,1.7965255196450067e-05,0,1,1,1.000291164923326,0.0
frozen,dos-0062,DoS,2067407457,21120.563277690373,128,128,0,0,19577,19577,19577,0,0,39154,0,0,0,0,97886,1.0,1.0215965510900436e-05,0,1,1,1.922092567585108,0.0
frozen,dos-0063,DoS,2067407459,17525.451901395318,128,128,0,0,23593,23593,23593,0,0,47186,0,0,0,0,117966,1.0,8.477018802027703e-06,0,1,1,1.9220668532788772,0.0
frozen,dos-0064,DoS,2067407457,14203.616893957611,128,128,0,0,0,0,24259,0,0,48518,0,0,0,0,145555,1.0,6.8702552299817936e-06,0,24259,1,2.2517414429248417,0.0
frozen,dos-0065,DoS,2067407459,18362.917760645196,128,128,0,0,22517,22517,22517,0,0,45034,0,0,0,0,112586,1.0,8.882099017639849e-06,0,1,1,1.9220728857890168,0.0
frozen,dos-0066,DoS,2067407481,46985.46580759528,128,128,0,0,8800,8800,8800,0,0,17600,0,0,0,0,44001,1.0,2.2726756210086133e-05,0,1,1,1.9222677689684842,0.0
frozen,dos-0067,DoS,1528847136,24617.92724989131,128,128,0,0,31051,31051,31051,0,0,0,0,0,0,0,62103,1.0,1.6102281693315944e-05,0,1,1,1.0002635147861976,0.0
frozen,dos-0068,DoS,1528847136,30484.878387270444,128,128,0,0,25075,25075,25075,0,0,0,0,0,0,0,50151,1.0,1.9939781858786464e-05,0,1,1,1.0003201665271877,0.0
frozen,dos-0069,DoS,2067407457,20824.846458358516,128,128,0,0,19855,19855,19855,0,0,39710,0,0,0,0,99276,1.0,1.0072927998710665e-05,0,1,1,1.9220904696511263,0.0
frozen,dos-0070,DoS,2067407458,11968.249911717543,128,128,0,0,34548,34548,34548,0,0,69096,0,0,0,0,172741,1.0,5.789013609970997e-06,0,1,1,1.9220260392884665,0.0
frozen,dos-0071,DoS,2067407457,16155.533426064125,128,128,0,0,0,0,21328,0,0,42656,0,0,0,0,127969,1.0,7.814392548195265e-06,0,21328,1,2.2517554205825516,0.0
frozen,dos-0072,DoS,2067407457,13759.508675367546,128,128,0,0,0,0,25042,0,0,50084,0,0,0,0,150253,1.0,6.65544115591702e-06,0,25042,1,2.2517382373920394,0.0
frozen,dos-0073,DoS,2067407459,16510.7291320598,128,128,0,0,25043,25043,25043,0,0,50086,0,0,0,0,125216,1.0,7.986199846664963e-06,0,1,1,1.9220595063729558,0.0
frozen,dos-0074,DoS,2067407457,24431.953308358643,128,128,0,0,0,0,14103,0,0,28206,0,0,0,0,84619,1.0,1.1817676881078718e-05,0,14103,1,2.251813047501803,0.0
frozen,dos-0075,DoS,2067407457,39682.28674254784,128,128,0,0,0,0,8683,0,0,17366,0,0,0,0,52099,1.0,1.9194226376705887e-05,0,8683,1,2.251914393977366,0.0
frozen,dos-0076,DoS,2067407457,16200.348368138542,128,128,0,0,0,0,21269,0,0,42538,0,0,0,0,127615,1.0,7.836069427575128e-06,0,21269,1,2.2517557394883623,0.0
frozen,dos-0077,DoS,1527405322,47792.65064614037,128,128,0,0,15979,15979,15979,0,0,0,0,0,0,0,31959,0.5000156450452142,3.129009042836134e-05,0,1,1,1.0004820741298568,0.0
frozen,dos-0078,DoS,2067407481,16041.834639498433,128,128,0,0,25775,25775,25775,0,0,51550,0,0,0,0,128876,1.0,7.759396629318105e-06,0,1,1,1.9220560968849825,0.0
frozen,dos-0079,DoS,1527405322,23545.997656816045,128,128,0,0,32434,32434,32434,0,0,0,0,0,0,0,64869,0.5000077078419584,1.541568391681697e-05,0,1,1,1.0002532477069044,0.0
frozen,dos-0080,DoS,1532713819,83878.60882175888,256,128,0,0,0,0,9136,0,0,0,0,0,0,0,18273,1.0,5.472555135992995e-05,0,9136,1,1.0007989975074607,0.0
frozen,dos-0081,DoS,1532713819,44848.977878566206,128,128,0,0,0,0,17087,0,0,0,0,0,0,0,34175,1.0,2.9261155815654717e-05,0,17087,1,1.0004536452860453,0.0
frozen,dos-0082,DoS,2067407459,13787.220218604743,128,128,0,0,29990,29990,29990,0,0,59980,0,0,0,0,149951,1.0,6.668845156084321e-06,0,1,1,1.922039563925603,0.0
frozen,dos-0083,DoS,2067407457,14771.099912119631,128,128,0,0,0,0,23327,0,0,46654,0,0,0,0,139963,1.0,7.144745396997778e-06,0,23327,1,2.2517455249015024,0.0
frozen,dos-0084,DoS,1532713819,20901.308027982708,128,128,0,0,0,0,36665,0,0,0,0,0,0,0,73331,1.0,1.3636797534467005e-05,0,36665,1,1.0002264365793017,0.0
frozen,dos-0085,DoS,2067407457,35027.14970435254,128,128,0,0,0,0,9837,0,0,19674,0,0,0,0,59023,1.0,1.6942547820341222e-05,0,9837,1,2.2518839840403637,0.0
frozen,dos-0086,DoS,2067407457,23411.06180570497,128,128,0,0,0,0,14718,0,0,29436,0,0,0,0,88309,1.0,1.132387412381524e-05,0,14718,1,2.251806061368754,0.0
frozen,dos-0087,DoS,2067407457,22536.735782416745,128,128,0,0,0,0,15289,0,0,30578,0,0,0,0,91735,1.0,1.0900964735379081e-05,0,15289,1,2.251800053556301,0.0
frozen,dos-0088,DoS,2067407458,15005.570331552664,128,128,0,0,27555,27555,27555,0,0,55110,0,0,0,0,137776,1.0,7.258158169782836e-06,0,1,1,1.9220485275228234,0.0
frozen,dos-0089,DoS,1527405322,42048.32269786648,128,128,0,0,18162,18162,18162,0,0,0,0,0,0,0,36325,0.500013764624914,2.7529249827942188e-05,0,1,1,1.0004292181792143,0.0
frozen,dos-0090,DoS,2067407481,15672.745116025199,128,128,0,0,26382,26382,26382,0,0,52764,0,0,0,0,131911,1.0,7.580868919195518e-06,0,1,1,1.9220534063991188,0.0
frozen,dos-0091,DoS,2067407480,18145.34019098441,128,128,0,0,22787,22787,22787,0,0,45574,0,0,0,0,113936,1.0,8.77685718297992e-06,0,1,1,1.9220713211262346,0.0
frozen,dos-0092,DoS,1532713819,38752.84617329524,128,128,0,0,0,0,19775,0,0,0,0,0,0,0,39551,1.0,2.528381077596015e-05,0,19775,1,1.0003973124157128,0.0
frozen,dos-0093,DoS,1527339785,57926.187469184966,128,128,0,0,13183,13183,13183,0,0,0,0,0,0,0,26367,0.5000189630978117,3.792619562331703e-05,0,1,1,1.0005737897180136,0.0
frozen,dos-0094,DoS,1527339785,20109.5414806915,128,128,0,0,37975,37975,37975,0,0,0,0,0,0,0,75951,0.5000065831917947,1.3166383589419494e-05,0,1,1,1.0002192922658397,0.0
frozen,dos-0095,DoS,1532713819,44820.1251279352,128,128,0,0,0,0,17098,0,0,0,0,0,0,0,34197,1.0,2.9242331198643156e-05,0,17098,1,1.000453380591681,0.0
frozen,dos-0096,DoS,2067407480,23492.999852274406,128,128,0,0,17600,17600,17600,0,0,35200,0,0,0,0,88001,1.0,1.1363507232872354e-05,0,1,1,1.9221092972719533,0.0
frozen,dos-0097,DoS,2067407459,20224.880005087016,128,128,0,0,20444,20444,20444,0,0,40888,0,0,0,0,102221,1.0,9.782725663024232e-06,0,1,1,1.9220862041992814,0.0
frozen,dos-0098,DoS,2067407457,38823.82409720005,128,128,0,0,0,0,8875,0,0,17750,0,0,0,0,53251,1.0,1.8778990065914254e-05,0,8875,1,2.2519088160953538,0.0
frozen,dos-0099,DoS,2067407457,42036.71045729041,128,128,0,0,9836,9836,9836,0,0,19672,0,0,0,0,49181,1.0,2.0333055448242206e-05,0,1,1,1.92223525752594,0.0
frozen,dos-0100,DoS,2067407457,14439.118716868858,128,128,0,0,28636,28636,28636,0,0,57272,0,0,0,0,143181,1.0,6.984166893652091e-06,0,1,1,1.922044368991072,0.0
frozen,dos-0101,DoS,1532713819,90978.44239330445,256,128,0,0,0,0,8423,0,0,0,0,0,0,0,16847,1.0,5.935774915415207e-05,0,8423,1,1.0008596697519387,0.0
frozen,dos-0102,DoS,1527405322,22354.344870988043,128,128,0,0,34163,34163,34163,0,0,0,0,0,0,0,68327,0.5000073177514014,1.4635502802698787e-05,0,1,1,1.0002415275461767,0.0
frozen,dos-0103,DoS,1532713819,40122.3480798932,128,128,0,0,0,0,19100,0,0,0,0,0,0,0,38201,1.0,2.617732520091097e-05,0,19100,1,1.000410041594251,0.0
frozen,dos-0104,DoS,2067407457,39654.88552795627,128,128,0,0,0,0,8689,0,0,17378,0,0,0,0,52135,1.0,1.9180972475304497e-05,0,8689,1,2.251914216139043,0.0
frozen,dos-0105,DoS,1532713819,25878.633376669426,128,128,0,0,0,0,29613,0,0,0,0,0,0,0,59227,1.0,1.688419133165617e-05,0,29613,1,1.0002751557609326,0.0
frozen,dos-0106,DoS,2067407457,13809.137863779364,128,128,0,0,0,0,24952,0,0,49904,0,0,0,0,149713,1.0,6.679446674637473e-06,0,24952,1,2.251738596101627,0.0
frozen,dos-0107,DoS,2067407458,15582.377053875607,128,128,0,0,26535,26535,26535,0,0,53070,0,0,0,0,132676,1.0,7.537158189876089e-06,0,1,1,1.9220527467415494,0.0
frozen,dos-0108,DoS,1527339785,19658.14769290173,128,128,0,0,38847,38847,38847,0,0,0,0,0,0,0,77695,0.5000064354205548,1.2870841109466504e-05,0,1,1,1.000214791426658,0.0
frozen,dos-0109,DoS,2067407457,10496.105767912717,128,128,0,0,0,0,32828,0,0,65656,0,0,0,0,196969,1.0,5.076941041483685e-06,0,32828,1,2.251714351712638,0.0
frozen,dos-0110,DoS,2067407458,30677.79759908593,128,128,0,0,13478,13478,13478,0,0,26956,0,0,0,0,67391,1.0,1.4838776691249574e-05,0,1,1,1.922159001455827,0.0
frozen,dos-0111,DoS,1527405322,23013.14311973603,128,128,0,0,33185,33185,33185,0,0,0,0,0,0,0,66371,0.5000075334106764,1.506682135269922e-05,0,1,1,1.0002480141863643,0.0
frozen,dos-0112,DoS,1532713819,22852.109242444574,128,128,0,0,0,0,33535,0,0,0,0,0,0,0,67071,1.0,1.4909573437103964e-05,0,33535,1,1.0002456514108566,0.0
frozen,dos-0113,DoS,1527339785,29304.855906675108,128,128,0,0,26059,26059,26059,0,0,0,0,0,0,0,52119,0.5000095934304188,1.9186860837698344e-05,0,1,1,1.0003091425964301,0.0
frozen,dos-0114,DoS,1532713819,73205.99030424606,256,128,0,0,0,0,10468,0,0,0,0,0,0,0,20937,1.0,4.7762334622916366e-05,0,10468,1,1.0007067119312354,0.0
frozen,dos-0115,DoS,2067407457,20771.91026735926,128,128,0,0,0,0,16588,0,0,33176,0,0,0,0,99529,1.0,1.0047322890815743e-05,0,16588,1,2.251787853679796,0.0
frozen,dos-0116,DoS,2067407481,17444.85727907114,128,128,0,0,23702,23702,23702,0,0,47404,0,0,0,0,118511,1.0,8.438035287863573e-06,0,1,1,1.9220662712786478,0.0
frozen,dos-0117,DoS,2067407480,38834.76369374108,128,128,0,0,10647,10647,10647,0,0,21294,0,0,0,0,53236,1.0,1.878428131339695e-05,0,1,1,1.922214007952785,0.0
frozen,dos-0118,DoS,2067407458,12405.23868327573,128,128,0,0,33331,33331,33331,0,0,66662,0,0,0,0,166656,1.0,6.000384024577573e-06,0,1,1,1.9220293050229158,0.0
frozen,dos-0119,DoS,1528847136,48434.88471408205,128,128,0,0,15782,15782,15782,0,0,0,0,0,0,0,31565,1.0,3.168065895770632e-05,0,1,1,1.0004875244834004,0.0
frozen,dos-0120,DoS,1528847136,38435.45606757674,128,128,0,0,19888,19888,19888,0,0,0,0,0,0,0,39777,1.0,2.5140156371772633e-05,0,1,1,1.0003952616777794,0.0
frozen,dos-0121,DoS,1527339785,26197.488636558548,128,128,0,0,29150,29150,29150,0,0,0,0,0,0,0,58301,0.5000085761822267,1.7152364453439908e-05,0,1,1,1.0002791361327734,0.0
frozen,dos-0122,DoS,1532713819,25345.423891654125,128,128,0,0,0,0,30236,0,0,0,0,0,0,0,60473,1.0,1.6536305458634432e-05,0,30236,1,1.00026998307746,0.0
frozen,dos-0123,DoS,2067407457,32154.526829040686,128,128,0,0,12859,12859,12859,0,0,25718,0,0,0,0,64296,1.0,1.5553067064825185e-05,0,1,1,1.9221690616208036,0.0
frozen,dos-0124,DoS,1527405322,27540.169163916988,128,128,0,0,27730,27730,27730,0,0,0,0,0,0,0,55461,0.5000090153441157,1.803068823136979e-05,0,1,1,1.0002921308314556,0.0
frozen,dos-0125,DoS,2067407457,23050.84745063497,128,128,0,0,0,0,14948,0,0,29896,0,0,0,0,89689,1.0,1.1149639309168348e-05,0,14948,1,2.2518035890143926,0.0
frozen,dos-0126,DoS,2067407459,16125.039653383876,128,128,0,0,25642,25642,25642,0,0,51284,0,0,0,0,128211,1.0,7.799642776360842e-06,0,1,1,1.922056702587474,0.0
frozen,dos-0127,DoS,1532713819,66187.92671762318,256,128,0,0,0,0,11578,0,0,0,0,0,0,0,23157,1.0,4.3183486634710884e-05,0,11578,1,1.0006452400843509,0.0
frozen,dos-0128,DoS,1532713819,64543.4715543016,128,128,0,0,0,0,11873,0,0,0,0,0,0,0,23747,1.0,4.211058238935444e-05,0,11873,1,1.0006307374535908,0.0
frozen,dos-0129,DoS,1532713819,22634.77544118733,128,128,0,0,0,0,33857,0,0,0,0,0,0,0,67715,1.0,1.4767776711216126e-05,0,33857,1,1.0002435187509098,0.0
frozen,dos-0130,DoS,2067407457,9999.890961241736,128,128,0,0,0,0,34457,0,0,68914,0,0,0,0,206743,1.0,4.8369231364544386e-06,0,34457,1,2.2517106624872536,0.0
frozen,dos-0131,DoS,2067407482,50472.58323771392,128,128,0,0,8192,8192,8192,0,0,16384,0,0,0,0,40961,1.0,2.4413466468103806e-05,0,1,1,1.922290456954982,0.0
frozen,dos-0132,DoS,2067407457,22502.883948494116,128,128,0,0,0,0,15312,0,0,30624,0,0,0,0,91873,1.0,1.0884590684967293e-05,0,15312,1,2.251799820477853,0.0
frozen,dos-0133,DoS,1527405322,24154.429066181703,128,128,0,0,31617,31617,31617,0,0,0,0,0,0,0,63235,0.500007907013521,1.5814027041986243e-05,0,1,1,1.0002592096040337,0.0
frozen,dos-0134,DoS,2067407480,18144.543930630763,128,128,0,0,22788,22788,22788,0,0,45576,0,0,0,0,113941,1.0,8.776472033771864e-06,0,1,1,1.9220713153967723,0.0
frozen,dos-0135,DoS,2067407482,11280.911254678991,128,128,0,0,36653,36653,36653,0,0,73306,0,0,0,0,183266,1.0,5.456549496360481e-06,0,1,1,1.9220208799246437,0.0
frozen,dos-0136,DoS,1527405322,34073.333526669194,128,128,0,0,22413,22413,22413,0,0,0,0,0,0,0,44827,0.5000111539920138,2.2307984027483438e-05,0,1,1,1.000354580036145,0.0
frozen,dos-0137,DoS,2067407457,18459.489602400063,128,128,0,0,0,0,18666,0,0,37332,0,0,0,0,111997,1.0,8.928810593140888e-06,0,18666,1,2.2517717083486994,0.0
frozen,dos-0138,DoS,1532713819,45847.08261792947,128,128,0,0,0,0,16715,0,0,0,0,0,0,0,33431,1.0,2.9912356794591845e-05,0,16715,1,1.0004627911923971,0.0
frozen,dos-0139,DoS,2067407457,10375.061886815178,128,128,0,0,0,0,33211,0,0,66422,0,0,0,0,199267,1.0,5.018392408175965e-06,0,33211,1,2.2517134533234646,0.0
frozen,dos-0140,DoS,2067407457,11964.509719609943,128,128,0,0,0,0,28799,0,0,57598,0,0,0,0,172795,1.0,5.787204490870685e-06,0,28799,1,2.251725175742495,0.0
frozen,dos-0141,DoS,2067407457,10873.36606621611,128,128,0,0,0,0,31689,0,0,63378,0,0,0,0,190135,1.0,5.259420937754753e-06,0,31689,1,2.251717145543772,0.0
frozen,dos-0142,DoS,1528847136,22099.234414073228,128,128,0,0,34590,34590,34590,0,0,0,0,0,0,0,69181,1.0,1.4454835865338749e-05,0,1,1,1.0002388050600775,0.0
frozen,dos-0143,DoS,2067407458,12692.74782202958,128,128,0,0,32576,32576,32576,0,0,65152,0,0,0,0,162881,1.0,6.1394515014028645e-06,0,1,1,1.9220314477726939,0.0
frozen,dos-0144,DoS,2067407457,10419.612715772497,128,128,0,0,0,0,33069,0,0,66138,0,0,0,0,198415,1.0,5.039941536678175e-06,0,33069,1,2.251713784094265,0.0
